die_id,lot_id,chamber_temp_c,stress_voltage_v,etch_rate_nm_min,leakage_current_0h_ua,standby_current_0h_ma,v_threshold_0h_v,leakage_current_24h_ua,standby_current_24h_ma,v_threshold_24h_v,leakage_current_96h_ua,leakage_current_168h_ua,standby_current_168h_ma,v_threshold_168h_v,sensor_channel_1,sensor_channel_2,sensor_channel_3,defect_type,is_defect_168h
LOT_014_DIE_02513,LOT_014,125.35,3.62,509.64,11.35,2.518,0.668,11.743,2.56,0.6655,12.637,13.07,2.565,0.6577,101.3,47.85,1.251,PASS,0
LOT_015_DIE_02514,LOT_015,126.9,3.627,519.6,8.076,2.596,0.7195,8.607,2.616,0.7168,9.58,9.689,2.658,0.7115,100.36,41.57,1.15,PASS,0
LOT_016_DIE_02515,LOT_016,123.07,3.608,524.54,8.827,2.575,0.7084,9.423,2.593,0.7039,9.937,10.87,2.597,0.7002,96.59,43.03,1.227,PASS,0
LOT_017_DIE_02516,LOT_017,125.82,3.584,511.3,9.787,2.268,0.6928,10.086,2.281,0.69,11.32,11.927,2.281,0.6834,99.93,42.94,1.254,PASS,0
LOT_018_DIE_02517,LOT_018,125.24,3.657,470.87,11.165,2.786,0.7356,11.453,2.811,0.7328,12.371,12.723,2.855,0.728,95.1,48.11,1.075,PASS,0
LOT_019_DIE_02518,LOT_019,126.6,3.598,520.95,10.016,2.435,0.6716,10.587,2.488,0.6687,11.384,12.449,2.492,0.6622,100.2,44.79,1.195,PASS,0
LOT_020_DIE_02519,LOT_020,124.39,3.617,502.92,11.014,2.542,0.7435,11.446,2.566,0.7399,12.123,12.314,2.569,0.7353,101.46,46.69,1.273,PASS,0
LOT_021_DIE_02520,LOT_021,123.01,3.638,516.0,10.963,2.453,0.7218,11.472,2.473,0.7177,12.861,13.551,2.461,0.7122,101.91,40.12,1.3,PASS,0
LOT_022_DIE_02521,LOT_022,125.16,3.585,533.86,10.338,2.369,0.6969,10.863,2.395,0.694,11.016,11.992,2.411,0.6878,89.5,46.49,1.28,PASS,0
LOT_023_DIE_02522,LOT_023,125.39,3.582,507.05,8.426,2.429,0.674,8.724,2.446,0.6726,9.861,10.493,2.471,0.6646,103.61,50.36,1.315,PASS,0
LOT_024_DIE_02523,LOT_024,125.03,3.586,483.83,9.874,2.491,0.7199,10.518,2.504,0.7152,10.602,10.984,2.56,0.7141,99.47,48.55,1.266,PASS,0
LOT_025_DIE_02524,LOT_025,126.19,3.586,502.06,12.552,2.595,0.7544,13.184,2.627,0.7515,13.48,14.024,2.645,0.7447,97.23,42.88,1.303,PASS,0
LOT_026_DIE_02525,LOT_026,127.08,3.578,482.0,14.136,2.652,0.748,14.397,2.681,0.7455,15.346,16.302,2.75,0.7413,104.53,45.29,1.135,PASS,0
LOT_027_DIE_02526,LOT_027,125.57,3.604,527.7,9.846,2.59,0.701,10.209,2.608,0.6991,10.738,11.494,2.694,0.695,89.69,42.67,1.373,PASS,0
LOT_028_DIE_02527,LOT_028,124.15,3.633,534.91,10.489,2.61,0.6849,10.917,2.627,0.683,11.639,12.403,2.673,0.6765,95.15,47.43,1.194,PASS,0
LOT_029_DIE_02528,LOT_029,126.31,3.621,475.38,13.711,2.773,0.6749,14.142,2.795,0.6723,14.547,14.904,2.851,0.6688,103.85,46.86,1.18,PASS,0
LOT_030_DIE_02529,LOT_030,126.54,3.588,490.18,8.111,2.558,0.6864,8.84,2.567,0.6834,9.318,9.946,2.594,0.6814,96.59,43.76,1.421,PASS,0
LOT_031_DIE_02530,LOT_031,127.75,3.572,493.69,13.777,2.672,0.7429,14.329,2.705,0.7404,15.406,15.841,2.706,0.7338,99.24,44.75,1.141,PASS,0
LOT_032_DIE_02531,LOT_032,127.77,3.568,496.31,9.447,2.714,0.7064,10.001,2.732,0.7033,10.493,10.875,2.737,0.7007,97.24,41.27,1.137,PASS,0
LOT_033_DIE_02532,LOT_033,127.73,3.598,484.93,9.412,2.706,0.7202,10.236,2.731,0.7168,11.058,11.556,2.729,0.7163,105.98,43.52,1.068,PASS,0
LOT_034_DIE_02533,LOT_034,124.62,3.544,513.57,13.732,2.412,0.6985,14.006,2.452,0.6945,14.817,15.565,2.491,0.6914,98.44,43.71,1.197,PASS,0
LOT_035_DIE_02534,LOT_035,124.63,3.591,513.74,11.298,2.518,0.7211,11.742,2.527,0.7174,12.375,12.761,2.587,0.714,102.36,39.1,1.312,PASS,0
LOT_036_DIE_02535,LOT_036,123.8,3.607,483.64,12.426,2.599,0.6567,12.704,2.608,0.6548,13.91,14.434,2.652,0.6462,94.83,46.6,1.251,PASS,0
LOT_037_DIE_02536,LOT_037,127.72,3.628,494.92,10.278,2.323,0.7109,10.945,2.351,0.7074,11.861,11.813,2.37,0.705,101.0,42.41,1.183,PASS,0
LOT_038_DIE_02537,LOT_038,127.49,3.598,510.58,7.136,2.363,0.7303,7.459,2.377,0.727,7.952,8.507,2.387,0.7207,105.28,45.27,1.331,PASS,0
LOT_039_DIE_02538,LOT_039,124.44,3.639,492.55,12.749,2.469,0.7572,13.119,2.492,0.7569,13.621,14.443,2.548,0.7479,100.39,39.82,1.277,PASS,0
LOT_040_DIE_02539,LOT_040,126.63,3.637,510.13,10.83,2.764,0.6775,11.342,2.78,0.675,11.573,11.982,2.776,0.669,104.82,47.82,1.26,PASS,0
LOT_041_DIE_02540,LOT_041,122.86,3.576,508.02,8.825,2.442,0.7166,9.529,2.465,0.7137,9.672,9.81,2.501,0.7082,101.18,46.42,1.196,PASS,0
LOT_042_DIE_02541,LOT_042,124.32,3.659,473.07,11.302,2.205,0.7314,11.677,2.223,0.7289,12.698,13.902,2.263,0.7242,96.47,44.97,1.214,PASS,0
LOT_043_DIE_02542,LOT_043,123.64,3.637,508.15,9.595,2.148,0.7284,10.127,2.149,0.7269,11.531,11.982,2.19,0.7182,95.32,44.92,1.344,PASS,0
LOT_044_DIE_02543,LOT_044,126.0,3.695,492.11,13.702,2.615,0.7154,14.086,2.643,0.7114,14.995,15.631,2.641,0.7061,97.1,44.79,1.138,PASS,0
LOT_045_DIE_02544,LOT_045,124.84,3.677,500.1,10.325,2.722,0.7114,10.908,2.756,0.7068,11.857,12.328,2.796,0.7059,108.04,46.45,1.324,PASS,0
LOT_046_DIE_02545,LOT_046,125.31,3.601,478.36,13.017,2.324,0.7044,13.373,2.329,0.7007,14.255,14.84,2.378,0.6987,95.79,44.78,1.154,PASS,0
LOT_047_DIE_02546,LOT_047,124.74,3.571,493.84,9.338,2.371,0.714,9.457,2.386,0.7116,10.251,10.701,2.467,0.7052,101.68,47.31,1.256,PASS,0
LOT_048_DIE_02547,LOT_048,124.73,3.576,517.85,11.393,2.373,0.7029,11.941,2.399,0.6997,12.538,13.198,2.467,0.6965,102.53,43.65,1.331,PASS,0
LOT_049_DIE_02548,LOT_049,124.8,3.545,486.0,13.482,2.445,0.6811,14.378,2.472,0.6778,14.966,15.656,2.496,0.6726,104.39,45.97,1.326,PASS,0
LOT_050_DIE_02549,LOT_050,124.67,3.59,497.76,8.866,2.701,0.668,9.303,2.711,0.666,10.017,11.012,2.761,0.6579,91.38,45.59,1.242,PASS,0
LOT_001_DIE_02550,LOT_001,126.66,3.57,477.02,9.396,2.388,0.7539,9.947,2.41,0.7504,11.125,11.953,2.455,0.7447,94.32,39.78,1.125,PASS,0
LOT_002_DIE_02551,LOT_002,125.12,3.564,500.05,14.089,2.457,0.7251,14.719,2.466,0.7222,15.652,16.533,2.481,0.7158,102.53,42.86,1.277,PASS,0
LOT_003_DIE_02552,LOT_003,124.57,3.638,504.32,12.813,2.67,0.7328,13.285,2.686,0.7278,14.337,15.527,2.715,0.7282,107.07,42.73,1.262,PASS,0
LOT_004_DIE_02553,LOT_004,125.86,3.612,506.05,11.479,2.777,0.7365,11.752,2.798,0.7329,12.321,12.758,2.829,0.7306,102.32,45.52,1.312,PASS,0
LOT_005_DIE_02554,LOT_005,125.29,3.633,495.39,9.128,2.451,0.7086,9.34,2.461,0.7054,9.986,10.228,2.5,0.7022,104.24,46.88,1.246,PASS,0
LOT_006_DIE_02555,LOT_006,125.81,3.626,495.5,9.93,2.457,0.7467,10.622,2.481,0.7437,11.135,12.084,2.488,0.7387,96.81,42.46,1.434,PASS,0
LOT_007_DIE_02556,LOT_007,123.18,3.529,497.36,7.157,2.338,0.6739,7.441,2.369,0.6705,8.471,8.989,2.406,0.6637,104.11,44.55,1.183,PASS,0
LOT_008_DIE_02557,LOT_008,124.83,3.686,519.29,13.918,2.519,0.6843,14.234,2.54,0.6818,14.888,15.939,2.617,0.6809,99.15,46.79,1.314,PASS,0
LOT_009_DIE_02558,LOT_009,124.62,3.558,497.6,12.473,2.499,0.7014,12.873,2.512,0.6973,13.813,14.548,2.545,0.69,111.6,43.39,1.344,PASS,0
LOT_010_DIE_02559,LOT_010,125.28,3.597,476.12,16.557,2.667,0.7078,29.813,3.019,0.6936,51.228,88.637,3.622,0.6617,113.81,34.88,1.079,THERMAL_VOLTAGE_STRESS_FAILURE,1
LOT_011_DIE_02560,LOT_011,125.87,3.555,517.16,7.47,2.647,0.7244,7.944,2.65,0.7217,8.536,9.273,2.684,0.714,99.48,42.74,1.223,PASS,0
LOT_012_DIE_02561,LOT_012,124.35,3.55,480.02,15.457,2.325,0.7077,15.64,2.336,0.7052,16.494,16.727,2.348,0.7029,101.98,48.47,1.295,PASS,0
LOT_013_DIE_02562,LOT_013,124.58,3.61,513.87,12.497,2.271,0.7278,13.051,2.298,0.7262,13.914,14.418,2.355,0.7204,101.09,49.17,1.219,PASS,0
LOT_014_DIE_02563,LOT_014,126.04,3.614,516.07,11.126,2.333,0.6975,11.535,2.357,0.6926,12.563,13.141,2.401,0.6891,94.64,42.49,1.255,PASS,0
LOT_015_DIE_02564,LOT_015,125.68,3.59,513.58,9.812,2.268,0.6794,10.19,2.291,0.677,10.916,11.674,2.3,0.6723,96.51,45.63,1.217,PASS,0
LOT_016_DIE_02565,LOT_016,123.99,3.606,506.13,10.241,2.391,0.7176,10.882,2.403,0.7133,11.252,11.802,2.449,0.7103,98.13,47.39,1.173,PASS,0
LOT_017_DIE_02566,LOT_017,124.33,3.607,497.91,11.598,2.694,0.7096,11.871,2.722,0.7072,12.145,12.643,2.762,0.701,106.86,44.05,1.395,PASS,0
LOT_018_DIE_02567,LOT_018,123.77,3.577,489.97,11.833,2.416,0.7299,12.074,2.455,0.728,12.9,14.081,2.482,0.7202,98.5,41.29,1.276,PASS,0
LOT_019_DIE_02568,LOT_019,124.84,3.596,523.47,11.732,2.609,0.6868,12.225,2.631,0.6853,13.06,13.232,2.689,0.6769,106.2,49.48,1.256,PASS,0
LOT_020_DIE_02569,LOT_020,124.06,3.67,496.12,10.146,2.637,0.7462,10.622,2.661,0.7451,11.376,12.007,2.695,0.7399,95.73,43.22,1.277,PASS,0
LOT_021_DIE_02570,LOT_021,122.52,3.662,527.14,11.508,2.382,0.6918,11.792,2.391,0.6876,12.81,13.121,2.418,0.6865,102.7,52.5,1.217,PASS,0
LOT_022_DIE_02571,LOT_022,125.43,3.512,517.81,9.694,2.363,0.6703,9.978,2.392,0.6683,10.482,11.034,2.422,0.6638,104.97,46.5,1.102,PASS,0
LOT_023_DIE_02572,LOT_023,125.61,3.611,498.11,40.208,3.55,0.6526,57.53,4.05,0.6326,93.13,136.9,5.648,0.5793,115.05,35.27,1.32,LATENT_CONTEXTUAL_OUTLIER,1
LOT_024_DIE_02573,LOT_024,126.47,3.612,474.42,10.342,2.445,0.7378,10.218,2.475,0.7351,10.827,11.58,2.494,0.7295,106.99,46.98,1.24,PASS,0
LOT_025_DIE_02574,LOT_025,125.73,3.614,492.63,11.063,2.455,0.7229,11.368,2.477,0.7196,12.073,12.828,2.488,0.7141,103.29,44.76,1.36,PASS,0
LOT_026_DIE_02575,LOT_026,123.86,3.601,503.47,14.072,2.799,0.7234,27.995,3.121,0.7114,48.913,87.263,3.663,0.6905,121.46,37.36,1.15,THERMAL_VOLTAGE_STRESS_FAILURE,1
LOT_027_DIE_02576,LOT_027,125.46,3.605,512.59,8.181,2.375,0.7118,8.611,2.38,0.7104,9.829,10.264,2.395,0.7019,102.97,43.5,1.048,PASS,0
LOT_028_DIE_02577,LOT_028,122.82,3.636,503.61,12.236,2.427,0.6923,12.505,2.45,0.6901,12.807,13.611,2.473,0.6856,100.02,47.45,1.138,PASS,0
LOT_029_DIE_02578,LOT_029,125.9,3.552,485.45,13.135,2.361,0.718,13.435,2.381,0.7139,14.199,14.723,2.43,0.709,95.92,50.25,1.337,PASS,0
LOT_030_DIE_02579,LOT_030,125.04,3.623,487.22,8.028,2.489,0.6962,8.528,2.5,0.6921,9.025,9.351,2.541,0.6899,103.04,45.17,1.195,PASS,0
LOT_031_DIE_02580,LOT_031,125.1,3.586,485.72,10.815,2.475,0.7294,10.93,2.518,0.7275,11.953,12.685,2.535,0.722,92.8,44.51,1.189,PASS,0
LOT_032_DIE_02581,LOT_032,122.79,3.613,479.17,10.911,2.27,0.7202,10.95,2.311,0.7185,12.277,12.3,2.334,0.7144,94.48,48.88,1.307,PASS,0
LOT_033_DIE_02582,LOT_033,123.84,3.632,477.4,8.922,2.484,0.7226,9.115,2.504,0.7186,10.129,10.869,2.56,0.7142,95.89,46.73,1.269,PASS,0
LOT_034_DIE_02583,LOT_034,126.73,3.523,489.84,15.206,2.308,0.7157,15.242,2.321,0.712,16.566,16.755,2.37,0.7089,100.62,43.4,1.25,PASS,0
LOT_035_DIE_02584,LOT_035,124.45,3.562,514.19,13.251,2.241,0.6867,13.806,2.266,0.6845,14.617,15.206,2.276,0.6796,96.0,47.22,1.175,PASS,0
LOT_036_DIE_02585,LOT_036,126.87,3.643,493.75,11.397,2.674,0.6892,12.067,2.686,0.6849,13.378,12.961,2.743,0.6811,100.34,43.47,1.298,PASS,0
LOT_037_DIE_02586,LOT_037,125.21,3.608,510.63,11.175,2.285,0.7225,11.806,2.298,0.7214,12.589,13.006,2.321,0.7165,102.29,45.31,1.35,PASS,0
LOT_038_DIE_02587,LOT_038,126.3,3.583,498.88,9.355,2.389,0.7112,9.459,2.409,0.7085,10.323,11.124,2.426,0.703,103.95,46.17,1.213,PASS,0
LOT_039_DIE_02588,LOT_039,124.12,3.617,509.89,12.776,2.339,0.7253,13.637,2.372,0.7228,14.146,14.805,2.372,0.7172,101.81,46.62,1.11,PASS,0
LOT_040_DIE_02589,LOT_040,124.69,3.559,514.01,10.7,2.337,0.6924,11.119,2.348,0.6903,11.719,11.999,2.356,0.6864,104.32,41.21,1.136,PASS,0
LOT_041_DIE_02590,LOT_041,124.59,3.639,519.94,7.94,2.565,0.6835,8.181,2.59,0.6809,8.552,8.936,2.628,0.675,103.8,43.49,1.062,PASS,0
LOT_042_DIE_02591,LOT_042,122.75,3.591,493.18,11.892,2.364,0.7189,12.444,2.375,0.7153,12.855,13.764,2.408,0.7069,106.92,45.36,1.252,PASS,0
LOT_043_DIE_02592,LOT_043,124.7,3.606,503.7,9.688,2.635,0.6987,9.875,2.662,0.694,10.58,11.353,2.675,0.6904,107.54,42.95,1.368,PASS,0
LOT_044_DIE_02593,LOT_044,124.86,3.593,487.6,15.039,2.683,0.7032,15.478,2.705,0.7005,16.197,16.495,2.733,0.6949,105.22,47.01,1.282,PASS,0
LOT_045_DIE_02594,LOT_045,123.27,3.613,506.17,7.583,2.722,0.7379,8.061,2.754,0.7345,8.609,9.143,2.77,0.7287,103.68,43.89,1.175,PASS,0
LOT_046_DIE_02595,LOT_046,126.7,3.594,477.14,13.192,2.789,0.7177,13.648,2.807,0.7148,13.928,14.294,2.877,0.7086,106.84,47.94,1.245,PASS,0
LOT_047_DIE_02596,LOT_047,123.26,3.641,508.55,11.338,2.505,0.7563,11.842,2.528,0.7533,12.318,12.706,2.547,0.7471,103.79,42.91,1.346,PASS,0
LOT_048_DIE_02597,LOT_048,124.16,3.641,485.83,10.269,2.429,0.6806,10.721,2.444,0.6773,12.188,12.62,2.451,0.6735,97.44,42.66,1.177,PASS,0
LOT_049_DIE_02598,LOT_049,124.94,3.619,500.01,12.559,2.907,0.691,12.831,2.928,0.6856,14.066,14.865,2.924,0.68,99.85,44.12,1.093,PASS,0
LOT_050_DIE_02599,LOT_050,125.21,3.621,493.18,7.49,2.426,0.703,7.934,2.462,0.6995,8.829,9.71,2.469,0.696,99.3,44.62,1.37,PASS,0
LOT_001_DIE_02600,LOT_001,126.07,3.56,490.92,10.939,2.268,0.7365,11.516,2.288,0.7332,12.49,12.892,2.349,0.7278,104.04,43.99,1.218,PASS,0
LOT_002_DIE_02601,LOT_002,123.88,3.512,511.86,15.618,2.266,0.7037,15.856,2.287,0.6995,16.695,16.896,2.318,0.6933,91.0,45.55,1.351,PASS,0
LOT_003_DIE_02602,LOT_003,127.31,3.548,502.54,12.791,2.273,0.7282,12.621,2.275,0.7245,13.63,14.199,2.33,0.7202,100.3,48.55,1.136,PASS,0
LOT_004_DIE_02603,LOT_004,126.16,3.62,501.35,11.623,2.711,0.7397,12.026,2.749,0.7393,12.466,13.178,2.803,0.7321,90.59,44.59,1.282,PASS,0
LOT_005_DIE_02604,LOT_005,124.83,3.657,512.42,8.765,2.647,0.7121,8.945,2.665,0.7097,9.571,10.404,2.701,0.7021,106.21,43.86,1.259,PASS,0
LOT_006_DIE_02605,LOT_006,126.72,3.626,477.37,9.962,2.713,0.6962,10.357,2.737,0.6939,10.693,11.146,2.773,0.6895,98.57,44.38,1.248,PASS,0
LOT_007_DIE_02606,LOT_007,124.27,3.533,497.08,9.296,2.458,0.692,9.812,2.474,0.6864,10.422,11.426,2.527,0.6806,95.33,45.93,1.341,PASS,0
LOT_008_DIE_02607,LOT_008,125.32,3.594,497.0,15.805,2.567,0.7012,16.338,2.597,0.6997,17.348,17.665,2.62,0.692,104.41,50.41,1.208,PASS,0
LOT_009_DIE_02608,LOT_009,124.68,3.577,497.4,12.909,2.27,0.6686,13.301,2.285,0.6659,13.773,14.672,2.328,0.6599,99.91,44.05,1.284,PASS,0
LOT_010_DIE_02609,LOT_010,124.97,3.71,480.77,12.182,2.435,0.678,12.747,2.444,0.6764,13.387,14.305,2.5,0.6706,104.89,42.89,1.411,PASS,0
LOT_011_DIE_02610,LOT_011,122.47,3.665,494.57,7.886,2.558,0.6817,8.274,2.588,0.6794,9.064,9.457,2.607,0.673,95.12,48.04,1.281,PASS,0
LOT_012_DIE_02611,LOT_012,124.83,3.643,485.66,14.491,2.699,0.6951,14.85,2.718,0.6909,15.685,16.098,2.743,0.691,94.14,43.31,1.101,PASS,0
LOT_013_DIE_02612,LOT_013,124.63,3.61,518.98,15.034,2.817,0.7261,15.176,2.84,0.7239,15.79,16.147,2.866,0.7176,105.59,41.93,1.308,PASS,0
LOT_014_DIE_02613,LOT_014,125.57,3.591,500.84,9.26,2.66,0.7329,9.723,2.677,0.731,10.896,11.749,2.684,0.725,102.86,45.27,1.317,PASS,0
LOT_015_DIE_02614,LOT_015,125.44,3.665,493.08,9.561,2.325,0.7122,10.036,2.342,0.7105,10.893,11.536,2.396,0.7068,104.25,46.36,1.312,PASS,0
LOT_016_DIE_02615,LOT_016,124.67,3.571,524.79,9.736,2.509,0.7117,10.056,2.521,0.7096,11.229,11.884,2.569,0.7017,95.14,45.71,1.191,PASS,0
LOT_017_DIE_02616,LOT_017,124.62,3.571,515.1,12.412,2.367,0.6922,12.908,2.377,0.6899,13.448,14.405,2.388,0.6842,101.32,43.0,1.385,PASS,0
LOT_018_DIE_02617,LOT_018,124.42,3.624,502.63,10.986,2.316,0.7371,11.472,2.331,0.7333,11.881,12.573,2.371,0.731,100.0,46.17,1.224,PASS,0
LOT_019_DIE_02618,LOT_019,126.18,3.651,544.39,10.893,2.536,0.6895,11.19,2.553,0.6872,11.938,12.807,2.596,0.6807,101.99,45.37,1.309,PASS,0
LOT_020_DIE_02619,LOT_020,124.03,3.563,511.9,9.787,2.27,0.7335,10.055,2.298,0.7304,10.697,11.344,2.323,0.7311,88.66,45.96,1.136,PASS,0
LOT_021_DIE_02620,LOT_021,126.0,3.666,501.56,11.471,2.34,0.7406,11.745,2.355,0.7376,12.33,13.037,2.365,0.7323,82.33,47.75,1.097,PASS,0
LOT_022_DIE_02621,LOT_022,125.09,3.649,517.84,41.262,3.829,0.6705,59.013,4.603,0.6403,91.276,127.435,6.74,0.5655,115.49,37.39,1.24,LATENT_CONTEXTUAL_OUTLIER,1
LOT_023_DIE_02622,LOT_023,125.03,3.614,497.0,8.467,2.557,0.6819,8.832,2.578,0.6763,8.937,9.614,2.623,0.6764,108.92,41.02,1.215,PASS,0
LOT_024_DIE_02623,LOT_024,125.01,3.592,504.18,10.286,2.437,0.7374,10.964,2.458,0.7367,11.605,12.201,2.456,0.7304,107.39,44.75,1.312,PASS,0
LOT_025_DIE_02624,LOT_025,125.41,3.65,503.96,10.973,2.196,0.7166,11.611,2.209,0.7134,12.271,12.827,2.272,0.7081,101.66,41.92,1.165,PASS,0
LOT_026_DIE_02625,LOT_026,125.3,3.572,492.46,13.252,2.648,0.7204,13.794,2.658,0.7166,14.906,14.963,2.686,0.7126,100.49,48.31,1.149,PASS,0
LOT_027_DIE_02626,LOT_027,125.12,3.625,528.87,9.161,2.486,0.7284,9.517,2.488,0.727,10.452,11.18,2.552,0.721,104.62,44.89,1.288,PASS,0
LOT_028_DIE_02627,LOT_028,125.05,3.578,526.04,11.568,2.421,0.7113,12.249,2.442,0.7087,12.948,13.031,2.49,0.6996,107.32,44.44,1.268,PASS,0
LOT_029_DIE_02628,LOT_029,127.07,3.567,496.84,12.683,2.53,0.7097,13.259,2.524,0.7063,14.098,14.947,2.599,0.7029,102.52,47.21,1.213,PASS,0
LOT_030_DIE_02629,LOT_030,127.16,3.579,503.84,10.155,2.362,0.685,10.715,2.369,0.6817,11.338,11.813,2.436,0.6751,95.89,46.93,1.178,PASS,0
LOT_031_DIE_02630,LOT_031,123.99,3.586,493.79,12.506,2.644,0.7473,13.014,2.653,0.7417,13.976,14.111,2.699,0.7386,100.16,42.2,1.329,PASS,0
LOT_032_DIE_02631,LOT_032,123.24,3.719,502.4,7.147,2.499,0.7121,7.964,2.496,0.7097,8.5,8.941,2.554,0.7023,102.06,46.44,1.102,PASS,0
LOT_033_DIE_02632,LOT_033,124.68,3.584,486.62,6.598,2.766,0.6725,7.312,2.785,0.6699,8.175,8.872,2.834,0.6639,102.59,48.33,1.221,PASS,0
LOT_034_DIE_02633,LOT_034,124.46,3.665,506.61,14.166,2.841,0.686,14.83,2.85,0.6823,15.731,16.3,2.911,0.6754,104.01,46.88,1.299,PASS,0
LOT_035_DIE_02634,LOT_035,126.43,3.575,521.39,14.081,2.477,0.6586,14.469,2.493,0.656,15.23,15.357,2.521,0.6484,102.85,41.72,1.166,PASS,0
LOT_036_DIE_02635,LOT_036,124.24,3.697,499.98,14.42,2.547,0.692,14.727,2.574,0.688,15.577,16.27,2.587,0.6871,101.54,43.65,1.369,PASS,0
LOT_037_DIE_02636,LOT_037,125.32,3.649,507.85,13.839,3.08,0.73,24.797,3.365,0.7146,46.765,68.37,4.312,0.6915,120.77,38.76,1.304,THERMAL_VOLTAGE_STRESS_FAILURE,1
LOT_038_DIE_02637,LOT_038,126.03,3.606,490.36,10.281,2.649,0.7222,10.741,2.663,0.7184,11.153,11.68,2.71,0.7186,109.21,44.34,1.436,PASS,0
LOT_039_DIE_02638,LOT_039,125.2,3.606,495.33,12.758,2.446,0.7535,13.114,2.468,0.7509,13.402,13.925,2.478,0.7479,98.67,45.6,1.272,PASS,0
LOT_040_DIE_02639,LOT_040,125.76,3.539,511.25,10.522,2.434,0.6762,10.753,2.458,0.673,11.163,12.023,2.495,0.6717,103.62,49.18,1.287,PASS,0
LOT_041_DIE_02640,LOT_041,125.1,3.579,535.47,7.932,2.567,0.6754,8.104,2.578,0.6708,9.21,9.643,2.671,0.6645,102.85,45.8,1.292,PASS,0
LOT_042_DIE_02641,LOT_042,125.67,3.561,509.68,40.697,3.503,0.7103,52.077,4.231,0.67,95.998,133.878,6.197,0.6141,114.28,40.17,1.17,LATENT_CONTEXTUAL_OUTLIER,1
LOT_043_DIE_02642,LOT_043,124.38,3.662,506.18,7.167,2.261,0.7388,7.662,2.288,0.7341,8.69,9.207,2.326,0.7283,97.56,45.3,1.224,PASS,0
LOT_044_DIE_02643,LOT_044,124.9,3.611,496.4,13.498,2.767,0.6991,25.985,3.099,0.6795,51.927,95.02,4.38,0.6358,114.01,38.75,1.27,THERMAL_VOLTAGE_STRESS_FAILURE,1
LOT_045_DIE_02644,LOT_045,124.34,3.647,505.53,10.406,2.556,0.7466,10.796,2.57,0.7436,11.88,12.399,2.561,0.7365,101.36,47.1,1.296,PASS,0
LOT_046_DIE_02645,LOT_046,124.64,3.566,483.28,12.059,2.339,0.7233,12.489,2.361,0.7204,12.998,13.601,2.389,0.713,94.05,46.64,1.334,PASS,0
LOT_047_DIE_02646,LOT_047,124.25,3.615,521.81,9.986,2.461,0.7129,10.883,2.476,0.7102,11.58,12.333,2.511,0.7078,104.59,46.61,1.228,PASS,0
LOT_048_DIE_02647,LOT_048,125.5,3.596,495.2,9.694,2.202,0.7182,10.337,2.235,0.7153,10.95,11.623,2.276,0.7067,96.78,48.18,1.343,PASS,0
LOT_049_DIE_02648,LOT_049,126.6,3.584,475.09,12.921,2.505,0.6812,13.165,2.508,0.6799,14.202,14.339,2.575,0.6681,104.53,51.02,1.139,PASS,0
LOT_050_DIE_02649,LOT_050,124.68,3.648,491.64,10.145,2.639,0.7001,10.465,2.66,0.6963,11.519,11.696,2.646,0.6933,93.42,47.55,1.153,PASS,0
LOT_001_DIE_02650,LOT_001,125.83,3.662,505.11,9.706,2.369,0.7413,10.003,2.387,0.7401,10.693,11.328,2.415,0.7321,99.34,44.27,1.306,PASS,0
LOT_002_DIE_02651,LOT_002,124.61,3.612,512.85,13.388,2.518,0.7255,13.867,2.532,0.7225,14.983,15.471,2.59,0.7182,103.27,43.73,1.192,PASS,0
LOT_003_DIE_02652,LOT_003,122.88,3.554,494.45,12.31,2.399,0.6984,12.572,2.44,0.6962,13.623,13.907,2.457,0.6873,100.66,44.77,1.274,PASS,0
LOT_004_DIE_02653,LOT_004,124.49,3.517,509.94,13.26,2.591,0.7214,13.369,2.621,0.7158,14.451,15.215,2.645,0.7139,98.5,44.5,1.284,PASS,0
LOT_005_DIE_02654,LOT_005,123.0,3.591,520.04,8.403,2.492,0.6952,8.617,2.505,0.6914,9.753,10.308,2.56,0.6824,102.41,42.01,1.274,PASS,0
LOT_006_DIE_02655,LOT_006,125.9,3.63,486.87,9.572,2.561,0.76,10.136,2.57,0.7578,11.284,11.083,2.634,0.7513,92.75,43.63,1.112,PASS,0
LOT_007_DIE_02656,LOT_007,124.79,3.594,513.56,9.648,2.468,0.6909,10.379,2.474,0.688,10.973,11.688,2.487,0.684,98.02,46.03,1.382,PASS,0
LOT_008_DIE_02657,LOT_008,123.78,3.575,513.74,14.498,2.366,0.7048,14.739,2.37,0.7012,15.462,15.781,2.403,0.6965,102.28,48.78,1.159,PASS,0
LOT_009_DIE_02658,LOT_009,123.78,3.64,504.03,11.422,2.538,0.6776,11.643,2.576,0.6737,12.402,13.292,2.618,0.6704,100.06,44.8,1.311,PASS,0
LOT_010_DIE_02659,LOT_010,124.68,3.599,485.9,11.212,2.508,0.6799,11.699,2.534,0.6765,12.134,12.871,2.587,0.6705,98.7,51.17,1.264,PASS,0
LOT_011_DIE_02660,LOT_011,125.02,3.628,493.18,8.643,2.403,0.7114,8.812,2.422,0.7089,9.618,10.33,2.461,0.7072,93.52,48.54,1.315,PASS,0
LOT_012_DIE_02661,LOT_012,126.84,3.608,485.75,16.016,2.462,0.7157,16.513,2.454,0.7123,17.313,18.372,2.479,0.7078,101.25,48.31,1.357,PASS,0
